Replicate Name,Protein Name,Precursor Ion Name,Precursor Mz,Product Mz,Retention Time,Area,Background,Start Time,End Time,Height
241121_Std_20nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,134.118,0.74,27440,20647,0.7,0.79,20202
241121_Std_20nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,134.118,0.74,13234,25783,0.7,0.79,7823
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Vitamin B6,170.132,134.118,0.71,3082,609,0.7,0.79,1544
241121_Poo_UCYNA-culture_Full1,molecules1,Vitamin B6,170.132,134.118,0.74,123741,17708,0.7,0.79,83346
241121_Poo_UCYNA-culture_Full2,molecules1,Vitamin B6,170.132,134.118,0.74,136843,8293,0.7,0.79,84801
241121_Poo_UCYNA-culture_Full3,molecules1,Vitamin B6,170.132,134.118,0.74,109767,28170,0.7,0.79,72389
241121_Smp_UCYNA_Z-2,molecules1,Vitamin B6,170.132,134.118,0.75,35086,6442,0.7,0.79,15148
241121_Smp_UCYNA_Z-4,molecules1,Vitamin B6,170.132,134.118,0.75,47922,5986,0.7,0.79,21862
241121_Smp_UCYNA_Z-7,molecules1,Vitamin B6,170.132,134.118,0.74,35756,9317,0.7,0.79,21069
241121_Smp_UCYNA_Z-12,molecules1,Vitamin B6,170.132,134.118,0.74,21032,19984,0.7,0.79,17209
241121_Smp_UCYNA_Z-13,molecules1,Vitamin B6,170.132,134.118,0.74,46948,8088,0.7,0.79,26366
241121_Smp_UCYNA_Z-17,molecules1,Vitamin B6,170.132,134.118,0.74,26294,13904,0.7,0.79,13428
241121_Smp_UCYNA_Z-19,molecules1,Vitamin B6,170.132,134.118,0.74,73610,6527,0.7,0.79,37029
241121_Smp_UCYNA_Z-20,molecules1,Vitamin B6,170.132,134.118,0.74,63730,11725,0.7,0.79,37905
241121_Smp_UCYNA_Z-21,molecules1,Vitamin B6,170.132,134.118,0.74,39290,4392,0.7,0.79,20066
241121_Smp_UCYNA_Z-22,molecules1,Vitamin B6,170.132,134.118,0.74,310234,34561,0.7,0.79,210108
241121_Smp_UCYNA_Z-23,molecules1,Vitamin B6,170.132,134.118,0.74,289467,56066,0.7,0.79,222392
241121_Smp_UCYNA_Z-24,molecules1,Vitamin B6,170.132,134.118,0.74,365521,20861,0.7,0.79,232166
241121_Smp_UCYNA_Z-25,molecules1,Vitamin B6,170.132,134.118,0.74,38748,14315,0.7,0.79,18866
241121_Smp_UCYNA_Z-26,molecules1,Vitamin B6,170.132,134.118,0.74,54368,12803,0.7,0.79,31315
241121_Smp_UCYNA_Z-27,molecules1,Vitamin B6,170.132,134.118,0.75,55360,7625,0.7,0.79,30234
241121_Smp_UCYNA_Z-28,molecules1,Vitamin B6,170.132,134.118,0.73,26166,8563,0.7,0.79,16758
241121_Smp_UCYNA_Z-29,molecules1,Vitamin B6,170.132,134.118,0.73,18245,25188,0.7,0.79,10122
241121_Smp_UCYNA_Z-30,molecules1,Vitamin B6,170.132,134.118,0.74,126796,7511,0.7,0.79,67905
241121_Smp_UCYNA_Z-31,molecules1,Vitamin B6,170.132,134.118,0.74,102420,22314,0.7,0.79,71407
241121_Smp_UCYNA_Z-32,molecules1,Vitamin B6,170.132,134.118,0.74,97404,20175,0.7,0.79,57764
241121_Smp_UCYNA_Z-33,molecules1,Vitamin B6,170.132,134.118,0.75,41450,2381,0.7,0.79,23289
241121_Smp_UCYNA_Z-34,molecules1,Vitamin B6,170.132,134.118,0.74,148282,9529,0.7,0.79,92640
241121_Smp_UCYNA_Z-35,molecules1,Vitamin B6,170.132,134.118,0.74,81694,19931,0.7,0.79,42320
241121_Smp_UCYNA_Z-36,molecules1,Vitamin B6,170.132,134.118,0.74,129867,3404,0.7,0.79,76208
241121_Smp_UCYNA_Z-37,molecules1,Vitamin B6,170.132,134.118,0.74,34298,8094,0.7,0.79,22276
241121_Smp_UCYNA_Z-38,molecules1,Vitamin B6,170.132,134.118,0.74,31320,6936,0.7,0.79,16224
241121_Smp_UCYNA_Z-39,molecules1,Vitamin B6,170.132,134.118,0.74,39754,4722,0.7,0.79,29642
241121_Smp_UCYNA_Z-40,molecules1,Vitamin B6,170.132,134.118,0.74,39259,9892,0.7,0.79,16034
241121_Smp_UCYNA_Z-41,molecules1,Vitamin B6,170.132,134.118,0.74,40109,2842,0.7,0.79,16971
241121_Smp_UCYNA_Z-42,molecules1,Vitamin B6,170.132,134.118,0.75,31458,15774,0.7,0.79,15300
241121_Std_0nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,79.559,0.74,2696,1223,0.7,0.79,1791
241121_Std_0nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,79.559,0.72,569,505,0.7,0.79,743
241121_Std_1nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,79.559,0.71,1459,611,0.7,0.79,960
241121_Std_1nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,79.559,0.73,1121,540,0.7,0.79,2234
241121_Std_5nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,79.559,0.73,501,835,0.7,0.79,451
241121_Std_5nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,79.559,0.74,236,682,0.7,0.79,178
241121_Std_10nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,79.559,0.73,2662,694,0.7,0.79,3303
241121_Std_10nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,79.559,0.72,945,546,0.7,0.79,990
241121_Std_20nM_UCYNA_B12_1,molecules1,Vitamin B6,170.132,79.559,0.73,673,584,0.7,0.79,950
241121_Std_20nM_UCYNA_B12_2,molecules1,Vitamin B6,170.132,79.559,0.72,2482,429,0.7,0.79,3258
241121_Std_50nM_RP-Mix234_InH2O,molecules1,Vitamin B6,170.132,79.559,0.79,5,0,0.7,0.79,8
241121_Poo_UCYNA-culture_Full1,molecules1,Vitamin B6,170.132,79.559,0.73,685,516,0.7,0.79,1151
241121_Poo_UCYNA-culture_Full2,molecules1,Vitamin B6,170.132,79.559,0.73,1377,541,0.7,0.79,1838
241121_Poo_UCYNA-culture_Full3,molecules1,Vitamin B6,170.132,79.559,0.74,247,533,0.7,0.79,144
241121_Smp_UCYNA_Z-2,molecules1,Vitamin B6,170.132,79.559,0.74,1621,240,0.7,0.79,2358
241121_Smp_UCYNA_Z-4,molecules1,Vitamin B6,170.132,79.559,0.73,641,1655,0.7,0.79,719
241121_Smp_UCYNA_Z-7,molecules1,Vitamin B6,170.132,79.559,0.72,1586,364,0.7,0.79,843
241121_Smp_UCYNA_Z-12,molecules1,Vitamin B6,170.132,79.559,0.72,254,447,0.7,0.79,135
241121_Smp_UCYNA_Z-13,molecules1,Vitamin B6,170.132,79.559,0.74,1106,366,0.7,0.79,859
241121_Smp_UCYNA_Z-17,molecules1,Vitamin B6,170.132,79.559,0.71,588,767,0.7,0.79,1058
241121_Smp_UCYNA_Z-19,molecules1,Vitamin B6,170.132,79.559,0.71,101,331,0.7,0.79,67
241121_Smp_UCYNA_Z-20,molecules1,Vitamin B6,170.132,79.559,0.72,162,1230,0.7,0.79,115
241121_Smp_UCYNA_Z-21,molecules1,Vitamin B6,170.132,79.559,0.74,608,290,0.7,0.79,195
241121_Smp_UCYNA_Z-22,molecules1,Vitamin B6,170.132,79.559,0.72,265,3245,0.7,0.79,225
241121_Smp_UCYNA_Z-23,molecules1,Vitamin B6,170.132,79.559,0.71,664,3533,0.7,0.79,589
241121_Smp_UCYNA_Z-24,molecules1,Vitamin B6,170.132,79.559,0.73,1343,2280,0.7,0.79,955
241121_Smp_UCYNA_Z-25,molecules1,Vitamin B6,170.132,79.559,0.74,2760,235,0.7,0.79,1499
241121_Smp_UCYNA_Z-26,molecules1,Vitamin B6,170.132,79.559,0.73,2122,799,0.7,0.79,1127
241121_Smp_UCYNA_Z-27,molecules1,Vitamin B6,170.132,79.559,0.72,1606,566,0.7,0.79,1365
241121_Smp_UCYNA_Z-28,molecules1,Vitamin B6,170.132,79.559,0.72,2118,996,0.7,0.79,3354
241121_Smp_UCYNA_Z-29,molecules1,Vitamin B6,170.132,79.559,0.73,491,684,0.7,0.79,586
241121_Smp_UCYNA_Z-30,molecules1,Vitamin B6,170.132,79.559,0.73,1256,1530,0.7,0.79,540
241121_Smp_UCYNA_Z-31,molecules1,Vitamin B6,170.132,79.559,0.75,2342,2105,0.7,0.79,1389
241121_Smp_UCYNA_Z-32,molecules1,Vitamin B6,170.132,79.559,0.71,1656,2113,0.7,0.79,856
241121_Smp_UCYNA_Z-33,molecules1,Vitamin B6,170.132,79.559,0.73,1723,767,0.7,0.79,839
241121_Smp_UCYNA_Z-34,molecules1,Vitamin B6,170.132,79.559,0.72,1650,1860,0.7,0.79,1790
241121_Smp_UCYNA_Z-35,molecules1,Vitamin B6,170.132,79.559,0.73,1631,2697,0.7,0.79,605
241121_Smp_UCYNA_Z-36,molecules1,Vitamin B6,170.132,79.559,0.72,4207,1804,0.7,0.79,4097
241121_Smp_UCYNA_Z-37,molecules1,Vitamin B6,170.132,79.559,0.73,1171,1039,0.7,0.79,1756
241121_Smp_UCYNA_Z-38,molecules1,Vitamin B6,170.132,79.559,0.78,174,984,0.7,0.79,116
241121_Smp_UCYNA_Z-39,molecules1,Vitamin B6,170.132,79.559,0.72,1834,500,0.7,0.79,2329
241121_Smp_UCYNA_Z-40,molecules1,Vitamin B6,170.132,79.559,0.72,1144,1332,0.7,0.79,1607
241121_Smp_UCYNA_Z-41,molecules1,Vitamin B6,170.132,79.559,0.73,311,1563,0.7,0.79,421
241121_Smp_UCYNA_Z-42,molecules1,Vitamin B6,170.132,79.559,0.74,838,974,0.7,0.79,994
241121_Std_0nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,123.0482,2.1,7406,804,2.07,2.13,5426
241121_Std_0nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,123.0482,2.11,2146,0,2.1,2.15,1616
241121_Std_1nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,123.0482,2.09,4254,1433,2.07,2.11,5650
241121_Std_1nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,123.0482,2.09,936,4890,2.08,2.15,1091
241121_Std_5nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,123.0482,2.11,2772,567,2.09,2.12,3576
241121_Std_5nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,123.0482,2.11,3895,108,2.05,2.12,1997
241121_Std_10nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,123.0482,2.1,1650,2663,2.07,2.1,2084
241121_Std_10nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,123.0482,2.1,2291,0,2.07,2.12,2809
241121_Std_20nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,123.0482,2.12,4856,647,2.09,2.15,3637
241121_Std_20nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,123.0482,2.09,2290,0,2.07,2.12,1675
241121_Std_50nM_RP-Mix234_InH2O,molecules2,Vitamin B7,245.1319,123.0482,2.12,2048,0,2.09,2.13,3487
241121_Poo_UCYNA-culture_Full1,molecules2,Vitamin B7,245.1319,123.0482,2.09,10677,0,2.05,2.14,4467
241121_Poo_UCYNA-culture_Full2,molecules2,Vitamin B7,245.1319,123.0482,2.13,3383,1007,2.09,2.15,1615
241121_Poo_UCYNA-culture_Full3,molecules2,Vitamin B7,245.1319,123.0482,2.1,4428,6,2.07,2.11,4406
241121_Smp_UCYNA_Z-2,molecules2,Vitamin B7,245.1319,123.0482,2.1,1530,2,2.1,2.13,1463
241121_Smp_UCYNA_Z-4,molecules2,Vitamin B7,245.1319,123.0482,2.09,3008,956,2.07,2.14,1754
241121_Smp_UCYNA_Z-7,molecules2,Vitamin B7,245.1319,123.0482,2.09,1436,212,2.08,2.1,2242
241121_Smp_UCYNA_Z-12,molecules2,Vitamin B7,245.1319,123.0482,2.14,11595,581,2.05,2.17,4469
241121_Smp_UCYNA_Z-13,molecules2,Vitamin B7,245.1319,123.0482,2.11,4286,317,2.1,2.13,4983
241121_Smp_UCYNA_Z-17,molecules2,Vitamin B7,245.1319,123.0482,2.14,5311,0,2.1,2.15,2920
241121_Smp_UCYNA_Z-19,molecules2,Vitamin B7,245.1319,123.0482,2.11,4853,632,2.1,2.14,5329
241121_Smp_UCYNA_Z-20,molecules2,Vitamin B7,245.1319,123.0482,2.1,3329,250,2.08,2.11,5382
241121_Smp_UCYNA_Z-21,molecules2,Vitamin B7,245.1319,123.0482,2.11,569,398,2.1,2.11,1466
241121_Smp_UCYNA_Z-22,molecules2,Vitamin B7,245.1319,123.0482,2.11,3633,59,2.08,2.12,2763
241121_Smp_UCYNA_Z-23,molecules2,Vitamin B7,245.1319,123.0482,2.09,2390,4232,2.07,2.12,2726
241121_Smp_UCYNA_Z-24,molecules2,Vitamin B7,245.1319,123.0482,2.11,3848,109,2.06,2.14,2399
241121_Smp_UCYNA_Z-25,molecules2,Vitamin B7,245.1319,123.0482,2.13,4938,17,2.09,2.16,4350
241121_Smp_UCYNA_Z-26,molecules2,Vitamin B7,245.1319,123.0482,2.1,1247,0,2.09,2.12,2412
241121_Smp_UCYNA_Z-27,molecules2,Vitamin B7,245.1319,123.0482,2.11,1472,3554,2.1,2.15,1725
241121_Smp_UCYNA_Z-28,molecules2,Vitamin B7,245.1319,123.0482,2.12,3701,0,2.1,2.15,3618
241121_Smp_UCYNA_Z-29,molecules2,Vitamin B7,245.1319,123.0482,2.09,2634,0,2.07,2.11,3051
241121_Smp_UCYNA_Z-30,molecules2,Vitamin B7,245.1319,123.0482,2.11,6742,0,2.07,2.16,3825
241121_Smp_UCYNA_Z-31,molecules2,Vitamin B7,245.1319,123.0482,2.1,8200,0,2.06,2.14,5515
241121_Smp_UCYNA_Z-32,molecules2,Vitamin B7,245.1319,123.0482,2.11,12542,286,2.03,2.14,4004
241121_Smp_UCYNA_Z-33,molecules2,Vitamin B7,245.1319,123.0482,2.11,1570,28,2.06,2.11,3378
241121_Smp_UCYNA_Z-34,molecules2,Vitamin B7,245.1319,123.0482,2.07,486,1822,2.07,2.12,1372
241121_Smp_UCYNA_Z-35,molecules2,Vitamin B7,245.1319,123.0482,2.12,5687,799,2.08,2.15,4086
241121_Smp_UCYNA_Z-36,molecules2,Vitamin B7,245.1319,123.0482,2.09,4339,6991,2.09,2.24,2881
241121_Smp_UCYNA_Z-37,molecules2,Vitamin B7,245.1319,123.0482,2.11,1066,10,2.09,2.13,1564
241121_Smp_UCYNA_Z-38,molecules2,Vitamin B7,245.1319,123.0482,2.09,4510,761,2.04,2.11,3493
241121_Smp_UCYNA_Z-39,molecules2,Vitamin B7,245.1319,123.0482,2.11,4032,0,2.09,2.14,3861
241121_Smp_UCYNA_Z-40,molecules2,Vitamin B7,245.1319,123.0482,2.1,5803,17,2.07,2.12,4688
241121_Smp_UCYNA_Z-41,molecules2,Vitamin B7,245.1319,123.0482,2.09,3637,1,2.07,2.11,4200
241121_Smp_UCYNA_Z-42,molecules2,Vitamin B7,245.1319,123.0482,2.11,4184,16,2.09,2.16,2769
241121_Std_0nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,97.1072,2.09,3466,1673,2.07,2.13,3035
241121_Std_0nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,97.1072,2.11,2243,3995,2.1,2.15,1898
241121_Std_1nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,97.1072,2.09,4400,1417,2.07,2.11,8770
241121_Std_1nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,97.1072,2.12,4088,201,2.08,2.15,2726
241121_Std_5nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,97.1072,2.1,1285,2159,2.09,2.12,2028
241121_Std_5nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,97.1072,2.11,3838,203,2.05,2.12,2023
241121_Std_10nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,97.1072,2.09,2322,0,2.07,2.1,2913
241121_Std_10nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,97.1072,2.08,3526,74,2.07,2.12,3540
241121_Std_20nM_UCYNA_B12_1,molecules2,Vitamin B7,245.1319,97.1072,2.11,4276,1150,2.09,2.15,3239
241121_Std_20nM_UCYNA_B12_2,molecules2,Vitamin B7,245.1319,97.1072,2.08,2280,0,2.07,2.12,2329
241121_Std_50nM_RP-Mix234_InH2O,molecules2,Vitamin B7,245.1319,97.1072,2.13,1824,0,2.09,2.13,2206
241121_Poo_UCYNA-culture_Full1,molecules2,Vitamin B7,245.1319,97.1072,2.12,1286,6889,2.05,2.14,3988
241121_Poo_UCYNA-culture_Full2,molecules2,Vitamin B7,245.1319,97.1072,2.13,5308,0,2.09,2.15,3613
241121_Poo_UCYNA-culture_Full3,molecules2,Vitamin B7,245.1319,97.1072,2.1,2832,70,2.07,2.11,2812
241121_Smp_UCYNA_Z-2,molecules2,Vitamin B7,245.1319,97.1072,2.11,1646,564,2.1,2.13,1776
241121_Smp_UCYNA_Z-4,molecules2,Vitamin B7,245.1319,97.1072,2.09,4929,260,2.07,2.14,5132
241121_Smp_UCYNA_Z-7,molecules2,Vitamin B7,245.1319,97.1072,2.09,260,753,2.08,2.1,403
241121_Smp_UCYNA_Z-12,molecules2,Vitamin B7,245.1319,97.1072,2.14,15757,50,2.05,2.17,5112
241121_Smp_UCYNA_Z-13,molecules2,Vitamin B7,245.1319,97.1072,2.12,319,3949,2.1,2.13,991
241121_Smp_UCYNA_Z-17,molecules2,Vitamin B7,245.1319,97.1072,2.12,4593,0,2.1,2.15,5725
241121_Smp_UCYNA_Z-19,molecules2,Vitamin B7,245.1319,97.1072,2.1,4684,2018,2.1,2.14,4556
241121_Smp_UCYNA_Z-20,molecules2,Vitamin B7,245.1319,97.1072,2.09,3381,0,2.08,2.11,3977
241121_Smp_UCYNA_Z-21,molecules2,Vitamin B7,245.1319,97.1072,2.1,617,0,2.1,2.11,1354
241121_Smp_UCYNA_Z-22,molecules2,Vitamin B7,245.1319,97.1072,2.08,193,3747,2.08,2.12,1376
241121_Smp_UCYNA_Z-23,molecules2,Vitamin B7,245.1319,97.1072,2.1,7167,322,2.07,2.12,5649
241121_Smp_UCYNA_Z-24,molecules2,Vitamin B7,245.1319,97.1072,2.11,7787,129,2.06,2.14,3766
241121_Smp_UCYNA_Z-25,molecules2,Vitamin B7,245.1319,97.1072,2.1,6067,314,2.09,2.16,3879
241121_Smp_UCYNA_Z-26,molecules2,Vitamin B7,245.1319,97.1072,2.09,182,357,2.09,2.12,0
241121_Smp_UCYNA_Z-27,molecules2,Vitamin B7,245.1319,97.1072,2.13,3002,320,2.1,2.15,2561
241121_Smp_UCYNA_Z-28,molecules2,Vitamin B7,245.1319,97.1072,2.11,2995,249,2.1,2.15,3064
241121_Smp_UCYNA_Z-29,molecules2,Vitamin B7,245.1319,97.1072,2.11,1997,988,2.07,2.11,2662
241121_Smp_UCYNA_Z-30,molecules2,Vitamin B7,245.1319,97.1072,2.08,6094,1235,2.07,2.16,4515
241121_Smp_UCYNA_Z-31,molecules2,Vitamin B7,245.1319,97.1072,2.12,7694,753,2.06,2.14,7313
241121_Smp_UCYNA_Z-32,molecules2,Vitamin B7,245.1319,97.1072,2.08,15189,20,2.03,2.14,8554
241121_Smp_UCYNA_Z-33,molecules2,Vitamin B7,245.1319,97.1072,2.1,3738,0,2.06,2.11,4116
241121_Smp_UCYNA_Z-34,molecules2,Vitamin B7,245.1319,97.1072,2.09,5629,16,2.07,2.12,4714
241121_Smp_UCYNA_Z-35,molecules2,Vitamin B7,245.1319,97.1072,2.13,2943,1719,2.08,2.15,2204
241121_Smp_UCYNA_Z-36,molecules2,Vitamin B7,245.1319,97.1072,2.15,9980,4487,2.09,2.24,3873
241121_Smp_UCYNA_Z-37,molecules2,Vitamin B7,245.1319,97.1072,2.09,228,2304,2.09,2.13,963
241121_Smp_UCYNA_Z-38,molecules2,Vitamin B7,245.1319,97.1072,2.09,3579,2512,2.04,2.11,2694
241121_Smp_UCYNA_Z-39,molecules2,Vitamin B7,245.1319,97.1072,2.12,1542,0,2.09,2.14,1171
241121_Smp_UCYNA_Z-40,molecules2,Vitamin B7,245.1319,97.1072,2.07,5175,0,2.07,2.12,2794
241121_Smp_UCYNA_Z-41,molecules2,Vitamin B7,245.1319,97.1072,2.1,901,6,2.07,2.11,1475
241121_Smp_UCYNA_Z-42,molecules2,Vitamin B7,245.1319,97.1072,2.13,1008,1024,2.09,2.16,1265
241121_Std_0nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,176.1298,2.5,961,14,2.49,2.53,1241
241121_Std_0nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,176.1298,2.51,3734,0,2.49,2.54,2848
241121_Std_1nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,176.1298,2.5,134,15,2.49,2.54,281
241121_Std_1nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,176.1298,2.51,2287,0,2.49,2.54,1780
241121_Std_5nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,176.1298,2.48,2432,9,2.43,2.53,1763
241121_Std_5nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,176.1298,2.48,353,0,2.48,2.53,755
241121_Std_10nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,176.1298,2.49,915,0,2.49,2.51,1553
241121_Std_10nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,176.1298,2.49,1354,0,2.48,2.52,1556
241121_Std_20nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,176.1298,2.49,759,0,2.47,2.51,1718
241121_Std_20nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,176.1298,2.22,2237,0,2.2,2.23,2013
241121_Std_50nM_RP-Mix234_InH2O,molecules2,Vitamin B9,295.1858,176.1298,2.49,803,0,2.48,2.51,1326
241121_Poo_UCYNA-culture_Full1,molecules2,Vitamin B9,295.1858,176.1298,2.49,2517,10,2.48,2.52,2012
241121_Poo_UCYNA-culture_Full2,molecules2,Vitamin B9,295.1858,176.1298,1.61,3887,28,1.57,1.62,3252
241121_Poo_UCYNA-culture_Full3,molecules2,Vitamin B9,295.1858,176.1298,2.49,1619,0,2.47,2.51,1533
241121_Smp_UCYNA_Z-2,molecules2,Vitamin B9,295.1858,176.1298,2.5,844,0,2.49,2.53,819
241121_Smp_UCYNA_Z-4,molecules2,Vitamin B9,295.1858,176.1298,2.51,16,42,2.49,2.52,16
241121_Smp_UCYNA_Z-7,molecules2,Vitamin B9,295.1858,176.1298,2.49,1327,0,2.47,2.51,1750
241121_Smp_UCYNA_Z-12,molecules2,Vitamin B9,295.1858,176.1298,2.51,335,375,2.5,2.52,639
241121_Smp_UCYNA_Z-13,molecules2,Vitamin B9,295.1858,176.1298,2.49,433,55,2.48,2.52,651
241121_Smp_UCYNA_Z-17,molecules2,Vitamin B9,295.1858,176.1298,2.51,2025,22,2.48,2.51,2628
241121_Smp_UCYNA_Z-19,molecules2,Vitamin B9,295.1858,176.1298,2.5,333,0,2.49,2.52,972
241121_Smp_UCYNA_Z-20,molecules2,Vitamin B9,295.1858,176.1298,2.5,2423,0,2.48,2.53,1801
241121_Smp_UCYNA_Z-21,molecules2,Vitamin B9,295.1858,176.1298,2.5,2225,59,2.48,2.51,2310
241121_Smp_UCYNA_Z-22,molecules2,Vitamin B9,295.1858,176.1298,2.56,10027,39,2.49,2.61,3521
241121_Smp_UCYNA_Z-23,molecules2,Vitamin B9,295.1858,176.1298,2.48,3753,48,2.47,2.52,2776
241121_Smp_UCYNA_Z-24,molecules2,Vitamin B9,295.1858,176.1298,2.51,1101,315,2.5,2.52,1258
241121_Smp_UCYNA_Z-25,molecules2,Vitamin B9,295.1858,176.1298,3.18,2304,9,3.17,3.23,1735
241121_Smp_UCYNA_Z-26,molecules2,Vitamin B9,295.1858,176.1298,2.49,36,18,2.49,2.5,174
241121_Smp_UCYNA_Z-27,molecules2,Vitamin B9,295.1858,176.1298,2.52,2464,0,2.5,2.55,1825
241121_Smp_UCYNA_Z-28,molecules2,Vitamin B9,295.1858,176.1298,2.53,330,0,2.5,2.54,830
241121_Smp_UCYNA_Z-29,molecules2,Vitamin B9,295.1858,176.1298,2.39,2424,0,2.36,2.4,2886
241121_Smp_UCYNA_Z-30,molecules2,Vitamin B9,295.1858,176.1298,2.49,1702,2,2.49,2.53,1644
241121_Smp_UCYNA_Z-31,molecules2,Vitamin B9,295.1858,176.1298,2.48,1098,0,2.47,2.51,1493
241121_Smp_UCYNA_Z-32,molecules2,Vitamin B9,295.1858,176.1298,2.43,8937,0,2.35,2.52,3995
241121_Smp_UCYNA_Z-33,molecules2,Vitamin B9,295.1858,176.1298,2.49,68,89,2.49,2.52,326
241121_Smp_UCYNA_Z-34,molecules2,Vitamin B9,295.1858,176.1298,1.75,6559,648,1.7,1.79,3504
241121_Smp_UCYNA_Z-35,molecules2,Vitamin B9,295.1858,176.1298,1.12,7410,3062,1.05,1.22,2776
241121_Smp_UCYNA_Z-36,molecules2,Vitamin B9,295.1858,176.1298,2.47,637,2783,2.46,2.52,1405
241121_Smp_UCYNA_Z-37,molecules2,Vitamin B9,295.1858,176.1298,1.03,2940,450,1.01,1.05,2528
241121_Smp_UCYNA_Z-38,molecules2,Vitamin B9,295.1858,176.1298,2.5,1026,0,2.46,2.51,1094
241121_Smp_UCYNA_Z-39,molecules2,Vitamin B9,295.1858,176.1298,2.5,6,0,2.5,2.51,58
241121_Smp_UCYNA_Z-40,molecules2,Vitamin B9,295.1858,176.1298,2.5,1001,0,2.49,2.53,1129
241121_Smp_UCYNA_Z-41,molecules2,Vitamin B9,295.1858,176.1298,2.5,318,5,2.49,2.5,1036
241121_Smp_UCYNA_Z-42,molecules2,Vitamin B9,295.1858,176.1298,2.5,643,0,2.49,2.51,811
241121_Std_0nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,120.1287,2.49,5,22,2.49,2.53,51
241121_Std_0nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,120.1287,2.53,502,0,2.49,2.54,975
241121_Std_1nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,120.1287,2.51,52,0,2.49,2.54,33
241121_Std_1nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,120.1287,2.49,3,1,2.49,2.54,23
241121_Std_5nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,120.1287,2.46,1096,1,2.43,2.53,2270
241121_Std_5nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,120.1287,2.51,18,0,2.48,2.53,27
241121_Std_10nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,120.1287,2.5,25,0,2.49,2.51,59
241121_Std_10nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,120.1287,2.5,4,0,2.48,2.52,9
241121_Std_20nM_UCYNA_B12_1,molecules2,Vitamin B9,295.1858,120.1287,2.49,754,0,2.47,2.51,1635
241121_Std_20nM_UCYNA_B12_2,molecules2,Vitamin B9,295.1858,120.1287,2.21,692,0,2.2,2.23,2083
241121_Std_50nM_RP-Mix234_InH2O,molecules2,Vitamin B9,295.1858,120.1287,2.49,1,0,2.48,2.51,3
241121_Poo_UCYNA-culture_Full1,molecules2,Vitamin B9,295.1858,120.1287,2.51,751,98,2.48,2.52,950
241121_Poo_UCYNA-culture_Full2,molecules2,Vitamin B9,295.1858,120.1287,1.6,1937,98,1.57,1.62,1725
241121_Poo_UCYNA-culture_Full3,molecules2,Vitamin B9,295.1858,120.1287,2.49,270,1,2.47,2.51,728
241121_Smp_UCYNA_Z-2,molecules2,Vitamin B9,295.1858,120.1287,2.52,18,0,2.49,2.53,30
241121_Smp_UCYNA_Z-4,molecules2,Vitamin B9,295.1858,120.1287,2.51,48,0,2.49,2.52,59
